timestamp,temperature_c,machine_speed_rpm,production_quality_score,vibration_level_mm_s,energy_consumption_kwh,is_optimal,hour,day,day_of_week,week,shift,temperature_c_roll_mean,temperature_c_roll_std,machine_speed_rpm_roll_mean,machine_speed_rpm_roll_std,production_quality_score_roll_mean,production_quality_score_roll_std,vibration_level_mm_s_roll_mean,vibration_level_mm_s_roll_std,energy_consumption_kwh_roll_mean,energy_consumption_kwh_roll_std,efficiency_ratio,energy_per_rpm
2025-04-06 14:31:00,75.24,1527,8.09,0.07,1.36,0,14,6,Sunday,14,Afternoon,75.0142,2.2887,1501.1864,31.3718,8.5005,0.273,0.0688,0.0224,1.4429,0.2885,5.9485,0.000891
2025-04-06 14:32:00,71.99,1530,8.11,0.09,1.84,0,14,6,Sunday,14,Afternoon,74.989,2.314,1501.1695,31.3557,8.489,0.2749,0.069,0.0225,1.4546,0.2904,4.4076,0.001203
2025-04-06 14:33:00,73.18,1487,8.5,0.06,1.75,0,14,6,Sunday,14,Afternoon,74.9256,2.3114,1501.0847,31.3876,8.4881,0.2748,0.0688,0.0225,1.4507,0.2847,4.8571,0.001177
2025-04-06 14:34:00,75.03,1501,8.39,0.09,1.21,0,14,6,Sunday,14,Afternoon,74.9364,2.3104,1500.5254,31.0835,8.4873,0.275,0.0693,0.0227,1.4539,0.2808,6.9339,0.000806
2025-04-06 14:35:00,74.88,1465,8.65,0.09,1.39,0,14,6,Sunday,14,Afternoon,74.9402,2.3101,1499.2712,30.9971,8.4869,0.2748,0.0698,0.0228,1.4463,0.2762,6.223,0.000949
2025-04-06 14:36:00,75.16,1500,8.91,0.03,1.58,1,14,6,Sunday,14,Afternoon,74.9438,2.2906,1499.2833,30.7335,8.494,0.2779,0.0692,0.0232,1.4485,0.2744,5.6392,0.001053
2025-04-06 14:37:00,76.13,1476,8.92,0.04,1.36,0,14,6,Sunday,14,Afternoon,74.9648,2.2957,1499.2333,30.7694,8.4948,0.2791,0.0692,0.0232,1.4518,0.272,6.5588,0.000921
2025-04-06 14:38:00,75.19,1460,8.81,0.09,1.96,0,14,6,Sunday,14,Afternoon,75.0507,2.2029,1497.8,30.5563,8.5058,0.2783,0.0693,0.0233,1.4645,0.2777,4.4949,0.001342
2025-04-06 14:39:00,75.42,1523,8.6,0.1,1.13,0,14,6,Sunday,14,Afternoon,75.1087,2.165,1497.9,30.6299,8.5142,0.2733,0.0693,0.0233,1.4647,0.2775,7.6106,0.000742
2025-04-06 14:40:00,75.26,1454,8.07,0.04,1.69,0,14,6,Sunday,14,Afternoon,75.0523,2.115,1497.45,31.0775,8.5057,0.2791,0.0687,0.0235,1.4663,0.2786,4.7751,0.001162
2025-04-06 14:42:00,74.76,1505,8.28,0.09,1.39,0,14,6,Sunday,14,Afternoon,75.0998,2.107,1498.1525,30.8868,8.5025,0.2828,0.0683,0.0236,1.4622,0.2807,5.9568,0.000924
2025-04-06 14:43:00,70.94,1480,8.39,0.06,1.45,0,14,6,Sunday,14,Afternoon,75.0666,2.1571,1497.0,30.2569,8.498,0.2824,0.0681,0.0236,1.4575,0.2784,5.7862,0.00098
2025-04-06 14:44:00,76.16,1466,8.61,0.06,1.91,0,14,6,Sunday,14,Afternoon,75.1525,2.0961,1496.5593,30.5192,8.4959,0.2811,0.0686,0.0231,1.4602,0.2821,4.5079,0.001303
2025-04-06 14:45:00,72.73,1525,8.38,0.08,1.14,0,14,6,Sunday,14,Afternoon,75.0602,2.0804,1496.661,30.6052,8.4942,0.2815,0.0683,0.0228,1.4524,0.2845,7.3509,0.000748
2025-04-06 14:46:00,76.57,1459,8.77,0.04,1.17,0,14,6,Sunday,14,Afternoon,75.1414,2.0433,1496.1525,30.9815,8.5036,0.2814,0.0676,0.023,1.4481,0.2869,7.4957,0.000802
2025-04-06 14:47:00,75.38,1452,8.47,0.03,1.85,0,14,6,Sunday,14,Afternoon,75.1063,2.0206,1494.8475,31.1951,8.4956,0.2754,0.0664,0.0231,1.4493,0.2884,4.5784,0.001274
2025-04-06 14:48:00,76.16,1486,8.81,0.07,1.14,0,14,6,Sunday,14,Afternoon,75.1553,2.0104,1495.2373,30.9328,8.4969,0.2767,0.0664,0.0231,1.4436,0.2911,7.7281,0.000767
2025-04-06 14:49:00,75.82,1529,8.54,0.04,1.76,0,14,6,Sunday,14,Afternoon,75.1722,2.0117,1495.0339,30.665,8.4937,0.2751,0.0656,0.0231,1.4561,0.2885,4.8523,0.001151
2025-04-06 14:50:00,69.77,1463,8.62,0.06,1.35,0,14,6,Sunday,14,Afternoon,75.1264,2.1029,1494.9322,30.7626,8.4966,0.2755,0.0653,0.0231,1.4529,0.2886,6.3852,0.000923
2025-04-06 14:51:00,77.45,1455,8.26,0.06,1.18,0,14,6,Sunday,14,Afternoon,75.1792,2.1217,1494.6271,31.0716,8.501,0.2694,0.0656,0.0228,1.4529,0.2886,7.0,0.000811
2025-04-06 14:52:00,73.81,1544,8.44,0.07,1.41,0,14,6,Sunday,14,Afternoon,75.1844,2.1179,1495.8983,31.5358,8.4968,0.2684,0.0663,0.0224,1.4507,0.2884,5.9858,0.000913
2025-04-06 14:53:00,70.74,1509,8.93,0.05,1.19,0,14,6,Sunday,14,Afternoon,75.0956,2.1925,1495.9322,31.549,8.4975,0.2694,0.0658,0.0224,1.4439,0.2898,7.5042,0.000789
2025-04-06 14:54:00,72.78,1523,8.51,0.07,1.42,0,14,6,Sunday,14,Afternoon,75.0863,2.2013,1496.5254,31.7258,8.4912,0.2647,0.0664,0.0219,1.4422,0.2896,5.993,0.000932
2025-04-06 14:55:00,74.81,1469,8.85,0.05,1.21,0,14,6,Sunday,14,Afternoon,75.1188,2.1824,1495.9831,31.921,8.4998,0.2679,0.0658,0.0218,1.4417,0.29,7.314,0.000824
2025-04-06 14:56:00,77.41,1462,8.6,0.06,1.86,0,14,6,Sunday,14,Afternoon,75.1805,2.195,1495.4407,32.2256,8.5024,0.2682,0.0659,0.0217,1.4449,0.2936,4.6237,0.001272
2025-04-06 14:57:00,74.64,1484,8.44,0.04,1.9,1,14,6,Sunday,14,Afternoon,75.1831,2.1943,1495.8136,31.9582,8.5064,0.2653,0.0654,0.0219,1.4556,0.2986,4.4421,0.00128
2025-04-06 14:58:00,74.8,1503,8.15,0.03,1.37,1,14,6,Sunday,14,Afternoon,75.1788,2.1948,1495.1525,31.3846,8.5,0.2693,0.0642,0.0219,1.4492,0.2962,5.9489,0.000912
2025-04-06 14:59:00,71.97,1472,8.6,0.07,1.12,0,14,6,Sunday,14,Afternoon,75.0827,2.2092,1493.8983,30.7906,8.4959,0.2659,0.0649,0.0214,1.4408,0.2985,7.6786,0.000761
2025-04-06 15:00:00,69.69,1503,8.26,0.09,1.3,0,15,6,Sunday,14,Afternoon,74.9666,2.3091,1493.4407,30.4434,8.4964,0.2654,0.0653,0.0217,1.4414,0.2982,6.3538,0.000865
2025-04-06 15:01:00,75.61,1510,8.68,0.06,1.89,1,15,6,Sunday,14,Afternoon,74.9658,2.3088,1494.3559,30.1083,8.4983,0.2663,0.0649,0.0216,1.452,0.3029,4.5926,0.001252
2025-04-06 15:02:00,77.37,1532,8.35,0.05,1.73,0,15,6,Sunday,14,Afternoon,75.0429,2.3119,1494.2542,29.9681,8.4939,0.2666,0.0646,0.0217,1.4495,0.2998,4.8266,0.001129
2025-04-06 15:03:00,76.07,1487,8.78,0.06,1.29,0,15,6,Sunday,14,Afternoon,75.1195,2.2686,1493.8814,29.9183,8.4992,0.2691,0.0639,0.0212,1.4536,0.2959,6.8062,0.000868
2025-04-06 15:04:00,73.72,1492,8.64,0.05,1.78,0,15,6,Sunday,14,Afternoon,75.098,2.2759,1494.2542,29.7522,8.4951,0.2651,0.0639,0.0212,1.4536,0.2959,4.8539,0.001193
2025-04-06 15:05:00,71.79,1513,8.81,0.09,1.04,0,15,6,Sunday,14,Afternoon,74.9814,2.266,1493.7627,29.1839,8.4988,0.2679,0.0649,0.021,1.4498,0.2997,8.4712,0.000687
2025-04-06 15:06:00,79.44,1517,8.76,0.07,1.75,0,15,6,Sunday,14,Afternoon,74.9825,2.2683,1494.0678,29.3333,8.4973,0.2662,0.0653,0.0209,1.46,0.2996,5.0057,0.001154
2025-04-06 15:07:00,77.39,1467,8.04,0.04,1.24,0,15,6,Sunday,14,Afternoon,75.0476,2.2815,1492.6949,28.6533,8.4964,0.2676,0.0642,0.0206,1.4588,0.3003,6.4839,0.000845
2025-04-06 15:08:00,74.98,1481,8.38,0.07,1.84,0,15,6,Sunday,14,Afternoon,75.0505,2.2813,1491.9831,28.408,8.4903,0.266,0.0647,0.0204,1.4683,0.3034,4.5543,0.001242
2025-04-06 15:09:00,75.2,1456,8.96,0.04,1.85,0,15,6,Sunday,14,Afternoon,75.0953,2.2574,1490.8305,28.466,8.5037,0.2695,0.0644,0.0206,1.4749,0.3074,4.8432,0.001271
2025-04-06 15:10:00,77.91,1459,8.97,0.04,1.99,0,15,6,Sunday,14,Afternoon,75.1217,2.2814,1490.5254,28.7122,8.5153,0.2747,0.0637,0.0208,1.4878,0.3129,4.5075,0.001364
2025-04-06 15:11:00,73.35,1505,8.89,0.08,1.71,0,15,6,Sunday,14,Afternoon,75.0588,2.2782,1490.4068,28.6363,8.5246,0.2779,0.0646,0.0204,1.4958,0.3124,5.1988,0.001136
2025-04-06 15:12:00,76.3,1499,8.54,0.06,1.06,0,15,6,Sunday,14,Afternoon,75.0663,2.2815,1490.661,28.645,8.5285,0.2765,0.0641,0.0201,1.4803,0.3111,8.0566,0.000707
2025-04-06 15:13:00,74.32,1524,8.52,0.04,1.17,1,15,6,Sunday,14,Afternoon,75.0973,2.2582,1491.4915,28.8924,8.5363,0.2694,0.0631,0.0198,1.4825,0.3084,7.2821,0.000768
2025-04-06 15:14:00,72.13,1462,8.32,0.06,1.01,0,15,6,Sunday,14,Afternoon,75.1137,2.2325,1491.6441,28.7089,8.5373,0.2685,0.0627,0.0196,1.4666,0.3081,8.2376,0.000691
2025-04-06 15:15:00,74.09,1512,8.51,0.04,1.59,1,15,6,Sunday,14,Afternoon,75.0908,2.236,1491.6102,28.6832,8.5351,0.2682,0.0625,0.0198,1.4763,0.3027,5.3522,0.001052
2025-04-06 15:16:00,75.4,1531,8.39,0.05,1.85,0,15,6,Sunday,14,Afternoon,75.0693,2.2266,1492.8644,28.7615,8.5336,0.2687,0.0622,0.0198,1.4758,0.3021,4.5351,0.001208
2025-04-06 15:17:00,78.5,1462,8.5,0.04,1.52,0,15,6,Sunday,14,Afternoon,75.1766,2.237,1493.0169,28.5696,8.5332,0.2688,0.0617,0.02,1.478,0.3019,5.5921,0.00104
2025-04-06 15:18:00,76.78,1460,8.55,0.08,1.76,0,15,6,Sunday,14,Afternoon,75.1176,2.1446,1491.9661,28.6254,8.5259,0.2622,0.0619,0.0201,1.4907,0.2976,4.858,0.001205
2025-04-06 15:19:00,77.28,1533,8.56,0.08,1.85,0,15,6,Sunday,14,Afternoon,75.152,2.163,1492.9153,29.0459,8.5198,0.257,0.0615,0.0196,1.5025,0.2977,4.627,0.001207
2025-04-06 15:20:00,74.85,1538,8.85,0.08,1.29,0,15,6,Sunday,14,Afternoon,75.0915,2.1195,1494.339,29.164,8.5278,0.2599,0.0619,0.0198,1.4912,0.2927,6.8605,0.000839
2025-04-06 15:21:00,75.33,1490,8.57,0.09,1.36,0,15,6,Sunday,14,Afternoon,75.0649,2.1062,1494.6102,29.0458,8.5324,0.2581,0.062,0.02,1.4966,0.2871,6.3015,0.000913
2025-04-06 15:22:00,74.25,1459,8.47,0.08,1.45,0,15,6,Sunday,14,Afternoon,75.0554,2.1086,1494.0847,29.4087,8.5366,0.255,0.0625,0.0201,1.489,0.2822,5.8414,0.000994
2025-04-06 15:23:00,77.12,1493,8.86,0.07,1.66,0,15,6,Sunday,14,Afternoon,75.0556,2.1088,1493.2203,28.6561,8.5502,0.2504,0.0627,0.0201,1.49,0.2827,5.3373,0.001112
2025-04-06 15:24:00,75.43,1453,8.3,0.04,1.59,0,15,6,Sunday,14,Afternoon,75.0237,2.0882,1491.8983,28.6824,8.5517,0.2486,0.062,0.0202,1.4875,0.2811,5.2201,0.001094
2025-04-06 15:25:00,77.76,1484,8.42,0.09,1.69,0,15,6,Sunday,14,Afternoon,75.0675,2.1184,1491.9492,28.6654,8.5475,0.2486,0.0625,0.0205,1.4912,0.2823,4.9822,0.001139
2025-04-06 15:26:00,74.46,1538,8.73,0.1,1.2,0,15,6,Sunday,14,Afternoon,75.0519,2.1194,1492.4576,29.2158,8.5469,0.2482,0.0625,0.0205,1.4873,0.2847,7.275,0.00078
2025-04-06 15:27:00,76.03,1477,8.7,0.07,1.72,0,15,6,Sunday,14,Afternoon,75.0586,2.1219,1492.8305,28.8678,8.558,0.2401,0.0631,0.0203,1.4934,0.2858,5.0581,0.001165
2025-04-06 15:28:00,77.21,1530,8.69,0.06,1.05,0,15,6,Sunday,14,Afternoon,75.0734,2.134,1492.8983,28.9516,8.5564,0.2389,0.0636,0.0198,1.4907,0.2893,8.2762,0.000686
2025-04-06 15:29:00,74.17,1517,8.19,0.09,1.81,0,15,6,Sunday,14,Afternoon,75.0156,2.111,1493.9322,28.6993,8.5525,0.243,0.0636,0.0198,1.4985,0.2916,4.5249,0.001193
2025-04-06 15:30:00,77.97,1462,8.07,0.07,1.58,0,15,6,Sunday,14,Afternoon,75.0183,2.1147,1492.4576,28.0488,8.5417,0.2501,0.0637,0.0198,1.5036,0.2904,5.1076,0.001081
2025-04-06 15:32:00,72.37,1476,8.94,0.03,1.06,0,15,6,Sunday,14,Afternoon,75.021,2.1241,1490.931,27.5183,8.5638,0.243,0.0626,0.0201,1.4926,0.2946,8.434,0.000718
2025-04-06 15:33:00,78.23,1478,8.66,0.09,1.36,0,15,6,Sunday,14,Afternoon,75.1081,2.1506,1490.7759,27.5662,8.5666,0.2432,0.0631,0.0205,1.4859,0.293,6.3676,0.00092
2025-04-06 15:34:00,77.32,1511,8.0,0.09,1.93,0,15,6,Sunday,14,Afternoon,75.1476,2.1701,1490.9483,27.6624,8.5598,0.2534,0.0631,0.0205,1.4983,0.2964,4.1451,0.001277
2025-04-06 15:35:00,72.12,1539,8.73,0.08,1.79,0,15,6,Sunday,14,Afternoon,75.1,2.206,1492.2241,28.1469,8.5612,0.2541,0.0629,0.0203,1.5052,0.2985,4.8771,0.001163
2025-04-06 15:36:00,75.74,1544,8.39,0.08,1.53,0,15,6,Sunday,14,Afternoon,75.11,2.2076,1492.9828,28.9419,8.5522,0.2507,0.0638,0.0199,1.5043,0.2983,5.4837,0.000991
2025-04-06 15:37:00,75.99,1451,8.27,0.06,1.32,0,15,6,Sunday,14,Afternoon,75.1076,2.2066,1492.5517,29.382,8.541,0.2485,0.0641,0.0196,1.5036,0.2987,6.2652,0.00091
2025-04-06 15:38:00,79.02,1478,8.56,0.1,1.39,0,15,6,Sunday,14,Afternoon,75.1736,2.2656,1492.8621,29.1261,8.5367,0.2459,0.0643,0.0199,1.4938,0.2927,6.1583,0.00094
2025-04-06 15:39:00,72.35,1528,8.89,0.06,1.84,0,15,6,Sunday,14,Afternoon,75.1207,2.2954,1492.9483,29.2241,8.5417,0.2501,0.0636,0.0193,1.506,0.2921,4.8315,0.001204
2025-04-06 15:40:00,75.79,1485,8.99,0.04,1.28,1,15,6,Sunday,14,Afternoon,75.1298,2.297,1493.4828,28.7794,8.5576,0.2489,0.0636,0.0193,1.499,0.2925,7.0234,0.000862
2025-04-06 15:41:00,76.17,1452,8.15,0.06,1.29,0,15,6,Sunday,14,Afternoon,75.1475,2.2812,1492.7797,29.0369,8.5507,0.2523,0.0636,0.0192,1.4954,0.2913,6.3178,0.000888
2025-04-06 15:42:00,73.35,1542,8.49,0.08,1.4,0,15,6,Sunday,14,Afternoon,75.1236,2.2927,1493.4068,29.6974,8.5542,0.2499,0.0634,0.019,1.4956,0.2912,6.0643,0.000908
2025-04-06 15:43:00,74.16,1457,8.11,0.1,1.43,0,15,6,Sunday,14,Afternoon,75.1781,2.2288,1493.0169,30.0256,8.5495,0.2557,0.0641,0.0196,1.4953,0.2913,5.6713,0.000981
2025-04-06 15:44:00,78.1,1546,8.65,0.1,1.98,0,15,6,Sunday,14,Afternoon,75.211,2.2576,1494.3729,30.5856,8.5502,0.2559,0.0647,0.0201,1.4964,0.2931,4.3687,0.001281
2025-04-06 15:45:00,76.75,1513,8.77,0.07,1.28,0,15,6,Sunday,14,Afternoon,75.2792,2.2421,1494.1695,30.4179,8.5568,0.2565,0.0646,0.02,1.4988,0.2907,6.8516,0.000846
2025-04-06 15:46:00,73.69,1535,8.98,0.04,1.69,0,15,6,Sunday,14,Afternoon,75.2303,2.2448,1495.4576,30.5119,8.5603,0.2609,0.0646,0.02,1.5076,0.2885,5.3136,0.001101
2025-04-06 15:47:00,75.61,1483,8.06,0.05,1.97,1,15,6,Sunday,14,Afternoon,75.2342,2.2453,1495.9831,30.0135,8.5534,0.2687,0.0649,0.0196,1.5097,0.2913,4.0914,0.001328
2025-04-06 15:48:00,70.82,1482,8.42,0.06,1.82,0,15,6,Sunday,14,Afternoon,75.1437,2.3139,1495.9153,30.0409,8.5468,0.2671,0.0647,0.0196,1.5212,0.2899,4.6264,0.001228
2025-04-06 15:49:00,76.54,1473,8.51,0.04,1.08,0,15,6,Sunday,14,Afternoon,75.1559,2.3195,1494.9661,29.8617,8.5463,0.2671,0.0647,0.0196,1.5097,0.2938,7.8796,0.000733
2025-04-06 15:50:00,73.57,1457,8.34,0.04,1.36,0,15,6,Sunday,14,Afternoon,75.2203,2.2178,1494.8644,29.9824,8.5415,0.2683,0.0644,0.0199,1.5098,0.2937,6.1324,0.000933
2025-04-06 15:51:00,77.8,1536,8.03,0.04,1.6,0,15,6,Sunday,14,Afternoon,75.2263,2.2244,1496.2373,29.9801,8.5376,0.274,0.0641,0.0201,1.5169,0.2906,5.0187,0.001042
2025-04-06 15:52:00,73.33,1479,8.19,0.08,1.25,0,15,6,Sunday,14,Afternoon,75.2181,2.2305,1495.1356,29.383,8.5334,0.2775,0.0642,0.0202,1.5142,0.2924,6.552,0.000845
2025-04-06 15:53:00,77.21,1493,8.12,0.1,1.3,0,15,6,Sunday,14,Afternoon,75.3278,2.1646,1494.8644,29.3266,8.5197,0.2776,0.0651,0.0206,1.5161,0.2906,6.2462,0.000871
2025-04-06 15:54:00,76.36,1461,8.35,0.1,1.49,0,15,6,Sunday,14,Afternoon,75.3885,2.142,1493.8136,29.4117,8.5169,0.2784,0.0656,0.0211,1.5173,0.2903,5.604,0.00102
2025-04-06 15:55:00,76.02,1496,8.98,0.07,1.89,0,15,6,Sunday,14,Afternoon,75.409,2.1422,1494.2712,29.2285,8.5192,0.2816,0.0659,0.021,1.5288,0.2914,4.7513,0.001263
2025-04-06 15:56:00,74.5,1498,8.3,0.09,1.85,0,15,6,Sunday,14,Afternoon,75.3597,2.1288,1494.8814,28.9173,8.5141,0.2828,0.0664,0.0212,1.5286,0.2912,4.4865,0.001235
2025-04-06 15:57:00,73.74,1486,8.94,0.07,1.08,0,15,6,Sunday,14,Afternoon,75.3444,2.1372,1494.9153,28.9055,8.5225,0.288,0.0669,0.0209,1.5147,0.2928,8.2778,0.000727
2025-04-06 15:58:00,73.35,1515,8.3,0.05,1.92,0,15,6,Sunday,14,Afternoon,75.3198,2.1519,1495.1186,29.0054,8.5251,0.2853,0.0673,0.0205,1.5241,0.2968,4.3229,0.001267
2025-04-06 15:59:00,76.27,1523,8.31,0.07,1.79,0,15,6,Sunday,14,Afternoon,75.3927,2.1089,1495.9831,29.0644,8.5202,0.2865,0.0673,0.0205,1.5354,0.2939,4.6425,0.001175
2025-04-06 16:00:00,75.24,1506,8.64,0.04,1.05,1,16,6,Sunday,14,Afternoon,75.4868,1.9693,1496.0339,29.0795,8.5266,0.2848,0.0664,0.0206,1.5312,0.2991,8.2286,0.000697
2025-04-06 16:01:00,78.83,1491,8.43,0.09,1.64,0,16,6,Sunday,14,Afternoon,75.5414,2.0168,1495.7119,29.0274,8.5224,0.2844,0.0669,0.0208,1.5269,0.2957,5.1402,0.0011
2025-04-06 16:02:00,74.97,1463,8.4,0.05,1.03,0,16,6,Sunday,14,Afternoon,75.5007,2.0034,1494.5424,28.93,8.5232,0.2839,0.0669,0.0208,1.5151,0.3014,8.1553,0.000704
2025-04-06 16:03:00,74.53,1453,8.45,0.1,1.91,0,16,6,Sunday,14,Afternoon,75.4746,2.0059,1493.9661,29.4173,8.5176,0.282,0.0676,0.0212,1.5256,0.3042,4.4241,0.001315
2025-04-06 16:04:00,78.99,1488,8.67,0.07,1.37,0,16,6,Sunday,14,Afternoon,75.5639,2.0434,1493.8983,29.4265,8.5181,0.2823,0.068,0.0211,1.5186,0.303,6.3285,0.000921
2025-04-06 16:05:00,73.26,1531,8.48,0.09,1.38,0,16,6,Sunday,14,Afternoon,75.5888,2.0052,1494.2034,29.7198,8.5125,0.2796,0.068,0.0211,1.5244,0.2969,6.1449,0.000901
2025-04-06 16:06:00,74.74,1534,8.34,0.1,1.53,0,16,6,Sunday,14,Afternoon,75.5092,1.9419,1494.4915,30.0255,8.5054,0.2786,0.0685,0.0215,1.5207,0.2954,5.451,0.000997
2025-04-06 16:07:00,76.58,1527,8.81,0.06,1.27,0,16,6,Sunday,14,Afternoon,75.4954,1.9313,1495.5085,30.0943,8.5185,0.2744,0.0688,0.0212,1.5212,0.2949,6.937,0.000832
2025-04-06 16:08:00,73.77,1480,8.95,0.06,1.62,0,16,6,Sunday,14,Afternoon,75.4749,1.9432,1495.4915,30.1029,8.5281,0.2794,0.0686,0.0212,1.5175,0.2922,5.5247,0.001095
2025-04-06 16:09:00,77.31,1471,8.27,0.04,1.68,0,16,6,Sunday,14,Afternoon,75.5107,1.9574,1495.7458,29.8257,8.5164,0.2754,0.0686,0.0212,1.5146,0.2897,4.9226,0.001142
2025-04-06 16:10:00,73.86,1488,8.31,0.07,1.01,0,16,6,Sunday,14,Afternoon,75.442,1.9428,1496.2373,29.4462,8.5053,0.2701,0.0692,0.0209,1.498,0.29,8.2277,0.000679
2025-04-06 16:11:00,77.7,1526,8.48,0.06,1.26,0,16,6,Sunday,14,Afternoon,75.5158,1.9446,1496.5932,29.68,8.4983,0.2652,0.0688,0.0209,1.4903,0.2903,6.7302,0.000826
2025-04-06 16:12:00,78.43,1508,8.28,0.06,1.62,0,16,6,Sunday,14,Afternoon,75.5519,1.9789,1496.7458,29.7157,8.4939,0.2667,0.0688,0.0209,1.4998,0.2851,5.1111,0.001074
2025-04-06 16:13:00,77.74,1509,8.71,0.06,1.99,0,16,6,Sunday,14,Afternoon,75.6098,1.9922,1496.4915,29.5421,8.4971,0.2681,0.0692,0.0205,1.5137,0.2887,4.3769,0.001319
2025-04-06 16:14:00,74.54,1528,8.73,0.07,1.63,0,16,6,Sunday,14,Afternoon,75.6507,1.9437,1497.6102,29.463,8.5041,0.2688,0.0693,0.0205,1.5242,0.2812,5.3558,0.001067
2025-04-06 16:15:00,70.8,1473,8.42,0.03,1.85,0,16,6,Sunday,14,Afternoon,75.5949,2.0344,1496.9492,29.5719,8.5025,0.269,0.0692,0.0208,1.5286,0.2843,4.5514,0.001256
2025-04-06 16:16:00,72.81,1460,8.36,0.04,1.99,0,16,6,Sunday,14,Afternoon,75.551,2.0663,1495.7458,29.607,8.502,0.2692,0.069,0.021,1.531,0.2876,4.201,0.001363
2025-04-06 16:17:00,74.63,1547,8.14,0.05,1.22,0,16,6,Sunday,14,Afternoon,75.4854,2.0322,1497.1864,30.002,8.4959,0.2733,0.0692,0.0208,1.5259,0.2904,6.6721,0.000789
2025-04-06 16:18:00,76.11,1541,8.85,0.07,1.29,0,16,6,Sunday,14,Afternoon,75.4741,2.0268,1498.5593,30.124,8.501,0.2771,0.069,0.0207,1.518,0.2903,6.8605,0.000837
2025-04-06 16:19:00,74.39,1488,8.09,0.06,1.9,1,16,6,Sunday,14,Afternoon,75.4251,2.0173,1497.7966,29.805,8.4931,0.2821,0.0686,0.0207,1.5188,0.2914,4.2579,0.001277
2025-04-06 16:20:00,75.65,1549,8.26,0.1,1.55,0,16,6,Sunday,14,Afternoon,75.4386,2.016,1497.9831,30.0938,8.4831,0.2797,0.069,0.0211,1.5232,0.2898,5.329,0.001001
2025-04-06 16:21:00,75.54,1492,8.93,0.04,1.67,1,16,6,Sunday,14,Afternoon,75.4422,2.016,1498.0169,30.0858,8.4892,0.2855,0.0681,0.0212,1.5285,0.2896,5.3473,0.001119
2025-04-06 16:22:00,72.2,1533,8.74,0.04,1.83,0,16,6,Sunday,14,Afternoon,75.4075,2.0542,1499.2712,29.9735,8.4937,0.2873,0.0675,0.0215,1.5349,0.2921,4.776,0.001194
2025-04-06 16:23:00,74.35,1540,8.27,0.06,1.78,0,16,6,Sunday,14,Afternoon,75.3605,2.046,1500.0678,30.4251,8.4837,0.2846,0.0673,0.0215,1.5369,0.2934,4.6461,0.001156
2025-04-06 16:24:00,75.59,1486,8.57,0.09,1.11,0,16,6,Sunday,14,Afternoon,75.3632,2.0462,1500.6271,29.8426,8.4883,0.2838,0.0681,0.0214,1.5288,0.2985,7.7207,0.000747
2025-04-06 16:25:00,73.76,1477,8.44,0.06,1.37,0,16,6,Sunday,14,Afternoon,75.2954,2.0317,1500.5085,29.9237,8.4886,0.2837,0.0676,0.0212,1.5234,0.2984,6.1606,0.000928
2025-04-06 16:26:00,75.76,1533,8.33,0.09,1.19,0,16,6,Sunday,14,Afternoon,75.3175,2.0295,1500.4237,29.8226,8.4819,0.2826,0.0675,0.021,1.5232,0.2986,7.0,0.000776
2025-04-06 16:27:00,77.79,1544,8.69,0.09,1.46,0,16,6,Sunday,14,Afternoon,75.3473,2.0529,1501.5593,30.1886,8.4817,0.2825,0.0678,0.0212,1.5188,0.2976,5.9521,0.000946
2025-04-06 16:28:00,73.34,1533,8.5,0.04,1.33,0,16,6,Sunday,14,Afternoon,75.2817,2.0542,1501.6102,30.2399,8.4785,0.2812,0.0675,0.0215,1.5236,0.2921,6.391,0.000868
2025-04-06 16:29:00,70.12,1538,8.82,0.04,1.55,0,16,6,Sunday,14,Afternoon,75.2131,2.1571,1501.9661,30.5462,8.4892,0.282,0.0666,0.0215,1.5192,0.2897,5.6903,0.001008
2025-04-06 16:30:00,76.2,1473,8.8,0.08,1.4,0,16,6,Sunday,14,Afternoon,75.1831,2.1302,1502.1525,30.3308,8.5015,0.2793,0.0668,0.0216,1.5161,0.29,6.2857,0.00095
2025-04-06 16:31:00,77.01,1501,8.02,0.09,2.0,0,16,6,Sunday,14,Afternoon,75.2135,2.1252,1502.1333,30.0731,8.4935,0.2838,0.0672,0.0216,1.5242,0.2942,4.01,0.001332
2025-04-06 16:33:00,73.26,1541,8.93,0.04,1.07,0,16,6,Sunday,14,Afternoon,75.1775,2.0887,1503.6441,30.3626,8.4905,0.2851,0.0669,0.0214,1.5271,0.2957,8.3458,0.000694
2025-04-06 16:34:00,77.31,1547,8.15,0.05,1.41,0,16,6,Sunday,14,Afternoon,75.1773,2.0885,1504.2542,30.8705,8.4931,0.2813,0.0663,0.0212,1.5183,0.2912,5.7801,0.000911
2025-04-06 16:35:00,76.93,1511,8.11,0.07,1.0,0,16,6,Sunday,14,Afternoon,75.2588,2.0608,1503.7797,30.5406,8.4825,0.2839,0.0661,0.0212,1.5049,0.2966,8.11,0.000662
2025-04-06 16:36:00,73.96,1549,8.92,0.09,1.25,0,16,6,Sunday,14,Afternoon,75.2286,2.0667,1503.8644,30.6608,8.4915,0.2892,0.0663,0.0213,1.5002,0.2984,7.136,0.000807
2025-04-06 16:37:00,77.71,1470,8.72,0.06,1.47,0,16,6,Sunday,14,Afternoon,75.2578,2.0896,1504.1864,30.1922,8.4992,0.2892,0.0663,0.0213,1.5027,0.2975,5.932,0.001
